email,household_type,footage,heating_temp,cooling_temp,postal_code,utilities
tostolaza@donware.com,apartment,1538,73,71,22153,"electric,gas"
tpagliuca@conecom.com,apartment,987,,,26003,"electric,gas"
tpalaspas@bioplex.com,condominium,719,72,75,82630,"gas,fuel oil"
tpalaspas@cancity.com,apartment,1337,71,,60941,gas
tpalaspas@golddex.com,townhome,785,,,19544,"electric,fuel oil"
tpapasergi@zoomit.com,mobile home,265,76,75,74543,electric
tparvis@scottech.com,townhome,1569,66,70,80620,"electric,gas,steam,fuel oil"
tperin@betatech.com,apartment,890,73,72,22660,steam
tperruzza@ron-tech.com,house,3205,71,,33110,"electric,gas"
tpolidori@toughzap.com,house,628,,73,78081,"gas,fuel oil"
tpoullion@y-corporation.com,apartment,144,73,,7046,gas
tpugh@xx-holding.com,house,2336,76,,60930,"electric,gas"
tradde@j-texon.com,apartment,578,75,68,80428,
trauser@sunnamplex.com,apartment,778,,73,36701,electric
treiber@dontechi.com,apartment,927,73,,57278,electric
treiber@inity.com,apartment,1330,72,72,19533,"electric,fuel oil"
treiber@xx-holding.com,house,1326,74,69,45044,gas
trentfro@newex.com,apartment,594,,74,58277,electric
trentfro@streethex.com,apartment,673,70,,58776,gas
trestrepo@opentech.com,house,2971,70,,20470,electric
trhym@domzoom.com,apartment,77,72,75,74052,
trim@betatech.com,apartment,74,71,73,78029,
trim@green-plus.com,house,1198,66,71,64077,electric
trim@kan-code.com,mobile home,552,74,73,73448,"electric,gas"
trim@sunnamplex.com,apartment,1078,70,72,30189,"electric,gas,fuel oil"
trodeigues@yearin.com,townhome,1846,66,71,85530,"electric,fuel oil"
trodenberger@hottechi.com,condominium,574,70,75,49786,
trodenberger@ontomedia.com,apartment,1557,76,,2155,"electric,gas"
troyster@faxquote.com,apartment,398,,72,63567,
troyster@funholding.com,house,687,,73,16871,gas
troyster@stanredtax.com,apartment,856,74,,30503,gas
tsahagun@inity.com,house,776,69,73,30007,gas
tsahagun@kinnamplus.com,house,677,,,24053,
tsahagun@nam-zim.com,apartment,1050,76,,46968,"gas,steam,fuel oil"
tsaras@goodsilron.com,apartment,457,76,71,62510,electric
tsawchuk@opentech.com,apartment,470,,74,57660,"electric,fuel oil"
tschemmer@plexzap.com,house,222,74,71,38151,
tschoeneck@inity.com,apartment,375,70,,74954,electric
tsemidey@bioplex.com,condominium,923,67,71,68763,electric
tsemidey@ontomedia.com,apartment,365,72,72,97739,gas
tsengbusch@singletechno.com,house,1741,71,71,24861,steam
tsengbusch@statholdings.com,apartment,685,76,72,55717,electric
tshealy@konmatfix.com,condominium,1547,69,71,62561,
tshields@warephase.com,house,1417,74,75,63763,"electric,gas,fuel oil"
tshin@inity.com,house,1968,74,,59256,steam
tshinko@scotfind.com,apartment,866,66,,17030,steam
tskulski@golddex.com,apartment,685,74,,70823,
tskulski@openlane.com,house,1516,75,71,21244,"electric,gas,steam"
tslayton@opentech.com,apartment,857,73,72,47115,electric
tslayton@sumace.com,house,826,69,,26533,"electric,steam"
tspringe@zotware.com,apartment,1035,69,,48909,"electric,fuel oil"
tstem@rangreen.com,apartment,2859,74,76,91413,"electric,gas"
tstenseth@conecom.com,house,2955,73,70,10803,gas
tstorment@yearin.com,condominium,486,71,71,56724,
tstrassner@funholding.com,apartment,564,,76,28367,electric
tstuer@singletechno.com,house,1596,71,74,79918,electric
tsuell@finhigh.com,house,909,72,69,17943,
tsuell@rangreen.com,house,931,73,73,65260,"electric,gas"
tsuell@xx-zobam.com,house,598,70,72,65627,
tsyrop@ganjaflex.com,apartment,1670,70,,4273,"electric,gas"
tsyrop@sunnamplex.com,apartment,772,74,72,50380,"electric,gas"
ttegarden@toughzap.com,apartment,986,66,,74360,gas
ttegarden@zencorporation.com,apartment,544,,70,56442,electric
tthreets@scotfind.com,townhome,587,76,74,66773,gas
tthyberg@year-job.com,house,1666,73,,77874,
ttillotson@betasoloin.com,house,946,70,,31498,
ttoelkes@bioholding.com,house,215,67,72,29423,
ttoelkes@y-corporation.com,townhome,1276,72,72,17233,fuel oil
ttolfree@golddex.com,apartment,842,78,,74156,
ttolfree@mathtouch.com,mobile home,215,76,,95687,
ttolfree@yearin.com,condominium,634,74,74,28710,
ttomasulo@j-texon.com,mobile home,278,75,,20784,"electric,fuel oil"
ttomblin@zumgoity.com,house,244,72,75,6226,gas
ttromblay@streethex.com,house,1686,64,,85030,steam
tupthegrove@blackzim.com,house,1658,70,73,64187,"gas,fuel oil"
tvanheusen@funholding.com,house,903,72,,56446,electric
tvanheusen@j-texon.com,apartment,423,72,,64654,electric
tvarriano@bioholding.com,apartment,894,67,75,40962,
tvarriano@hottechi.com,apartment,972,68,76,25201,gas
tvenere@zoomit.com,apartment,1010,71,71,80649,electric
tvizarro@plussunin.com,townhome,581,72,,51544,fuel oil
tvonasek@dontechi.com,apartment,496,65,,56222,
twaymire@hatfan.com,house,908,70,,48767,
twaymire@plusstrip.com,house,875,75,72,62610,electric
tweglarz@golddex.com,apartment,602,69,,33605,"electric,gas"
tweglarz@zathunicon.com,townhome,614,73,73,73772,
tweight@y-corporation.com,apartment,718,76,74,45238,"electric,gas,fuel oil"
twesterbeck@toughzap.com,apartment,506,72,75,72140,"electric,gas"
twide@openlane.com,townhome,79,67,69,62837,"electric,gas,steam,fuel oil"
twiklund@plusstrip.com,apartment,1187,76,,87185,"electric,fuel oil"
tyglesias@kinnamplus.com,house,832,76,72,15026,gas
tyum@yearin.com,house,1684,71,,32920,"electric,gas"
tzepp@warephase.com,house,78,,76,25969,gas
vangalich@konex.com,house,605,67,73,76431,"electric,gas"
vangalich@plexzap.com,apartment,870,71,,58068,"electric,steam"
varias@labdrill.com,apartment,776,77,,32176,"gas,fuel oil"
vbarfield@xx-zobam.com,house,2165,75,76,53006,"electric,gas"
vbartolet@donquadtech.com,apartment,125,70,72,89042,"electric,gas"
vberlanga@yearin.com,apartment,69,68,75,51571,electric
vbiddy@warephase.com,house,2886,67,73,81149,electric
vbirkner@bioplex.com,condominium,642,77,70,95236,electric
vbitsuie@funholding.com,apartment,334,70,72,30129,electric
vblackwood@konex.com,house,3162,70,73,98043,"gas,steam"
vblackwood@rantouch.com,house,1605,69,68,87728,"gas,steam,fuel oil"
vbookamer@domzoom.com,apartment,1055,,75,15147,"electric,gas"
vbourbon@labdrill.com,apartment,1362,72,,73601,electric
vbrideau@funholding.com,house,1697,,,42322,"electric,gas,fuel oil"
vbrossart@dontechi.com,house,2694,76,,25507,electric
vbrossart@konmatfix.com,townhome,4268,74,73,18813,"electric,fuel oil"
vbrucato@zotware.com,condominium,609,74,72,53075,gas
vbuzick@streethex.com,house,577,,,31705,gas
vcampain@sumace.com,apartment,454,71,,41604,
vcantres@year-job.com,townhome,3046,66,,41339,gas
vcantres@yearin.com,apartment,792,75,,31904,"electric,steam"
vcartan@ganjaflex.com,townhome,631,77,71,67544,gas
vcentini@sonron.com,mobile home,448,70,74,98477,electric
vchui@yearin.com,house,949,69,72,30065,fuel oil
vcolaizzo@codehow.com,house,1821,,,35254,"electric,fuel oil"
vcoody@warephase.com,apartment,1202,69,70,23801,"steam,fuel oil"
vcookey@donware.com,apartment,973,73,,24590,electric
vcookey@gogozoom.com,house,782,73,70,44106,"electric,gas"
vcorbley@sunnamplex.com,apartment,1139,76,71,76444,fuel oil
vcorrington@ganjaflex.com,house,684,70,75,16874,
vcraghead@golddex.com,apartment,1330,73,76,7653,
vcronauer@green-plus.com,apartment,520,,73,54548,
vcrupi@lexiqvolax.com,apartment,547,69,75,64733,
vdeleo@fasehatice.com,apartment,585,67,74,74335,"electric,fuel oil"
vdewar@konex.com,condominium,1302,76,71,80751,gas
vdinos@treequote.com,apartment,1371,,74,66403,steam
vdopico@iselectrics.com,house,818,72,69,93201,"electric,fuel oil"
vdrymon@dontechi.com,house,873,,,76369,"steam,fuel oil"
vfarrow@mathtouch.com,townhome,1396,70,72,25857,"electric,steam"
vfishburne@fasehatice.com,house,1890,75,72,70394,gas
vflosi@scotfind.com,house,2258,71,74,99612,gas
vfortino@bioplex.com,house,112,70,70,14547,"electric,fuel oil"
vfredicks@iselectrics.com,apartment,444,76,68,67871,"electric,gas"
vgato@golddex.com,apartment,637,71,73,85282,
vgehrett@betasoloin.com,apartment,107,69,,66830,"electric,gas,fuel oil"
vgehrett@golddex.com,apartment,950,76,70,32185,"electric,steam"
vgesick@groovestreet.com,apartment,1210,73,,78377,"electric,gas"
vgoldammer@isdom.com,apartment,666,75,,40695,"electric,fuel oil"
vgreenbush@ron-tech.com,condominium,1391,74,,58755,gas
vgrenet@cancity.com,townhome,2917,,70,25878,
vgwalthney@finhigh.com,mobile home,146,76,74,44427,"electric,gas"
vhalter@mathtouch.com,condominium,515,70,74,77048,"gas,steam"
vhamilton@dambase.com,house,2163,68,,95251,
vharnos@konmatfix.com,apartment,414,72,,85372,"electric,gas"
vhengel@konex.com,apartment,555,78,,30306,
vhengel@toughzap.com,apartment,859,75,73,94508,
vhirpara@yearin.com,townhome,1476,65,73,95887,
vhochard@statholdings.com,house,2497,,,39060,
vhoogland@scottech.com,house,1761,75,,74836,
vinouye@zencorporation.com,house,1633,69,75,23294,
vinouye@zoomit.com,apartment,181,76,,98198,steam
vjurney@ganjaflex.com,house,225,65,74,49638,electric
vjurney@isdom.com,house,1317,73,70,89109,electric
vjuvera@condax.com,apartment,1704,71,76,51017,
vkarpel@doncon.com,house,2456,75,,98155,"electric,gas"
vkarpel@labdrill.com,condominium,671,74,,43323,"electric,gas"
vkarpel@streethex.com,house,132,73,76,33765,fuel oil
vkeener@sumace.com,house,1527,,75,30259,steam
vkeneipp@kan-code.com,apartment,1868,69,72,94613,"electric,gas"
vkitzman@plusstrip.com,apartment,952,70,,79346,gas
vklusman@opentech.com,house,1243,72,74,78241,"electric,gas,fuel oil"
vkohl@plussunin.com,apartment,600,,73,66686,
vkoppinger@sunnamplex.com,apartment,497,70,71,25431,gas
vkorando@rangreen.com,mobile home,595,74,72,93703,"electric,fuel oil"
vlacovara@konex.com,condominium,554,70,71,45099,"gas,fuel oil"
vlapage@dalttechnology.com,apartment,842,,73,624,
vlary@rundofase.com,condominium,645,74,75,43054,fuel oil
vleto@nam-zim.com,house,1236,74,72,2035,"electric,gas,fuel oil"
vmaile@year-job.com,apartment,938,72,72,15773,steam
vmastella@singletechno.com,mobile home,157,73,,85097,"electric,fuel oil"
vmatuszak@iselectrics.com,townhome,1523,72,,87194,gas
vmaybury@faxquote.com,apartment,2458,76,75,30237,electric
vmaynerich@domzoom.com,house,691,74,76,67028,
vmccullan@konmatfix.com,house,1803,,72,45944,
vmcnease@kan-code.com,apartment,431,74,,39532,"electric,gas"
vmeteer@donware.com,condominium,845,73,,39769,
vmiro@isdom.com,apartment,523,72,68,75374,electric
vmulqueen@isdom.com,house,871,75,73,26845,"electric,fuel oil"
vmunis@statholdings.com,townhome,213,69,,54557,"electric,gas"
vmunis@zathunicon.com,house,1381,71,70,58420,electric
vmunns@plussunin.com,townhome,3041,,,23856,gas
vmyricks@betasoloin.com,townhome,976,71,75,55315,"electric,fuel oil"
vnestle@gogozoom.com,apartment,1511,,72,45211,steam
vogg@gogozoom.com,townhome,1299,75,69,10527,gas
vogg@xx-zobam.com,townhome,1752,,75,49726,electric
vostolaza@dontechi.com,house,1897,74,71,12248,electric
vostolaza@scottech.com,condominium,278,78,74,25047,electric
vpadilla@sumace.com,house,1502,,74,76483,"electric,gas"
vpedrozo@scottech.com,house,1800,71,71,65011,
vperin@kan-code.com,apartment,624,76,72,29208,"electric,gas"
vpontoriero@inity.com,apartment,804,75,73,14736,gas
vradde@yearin.com,house,775,,71,75766,steam
vregusters@zathunicon.com,apartment,801,69,75,46798,"gas,steam,fuel oil"
vrhoden@warephase.com,townhome,87,,,55393,
vrim@finjob.com,apartment,753,72,,54942,"electric,gas"
vriopelle@ron-tech.com,house,830,74,,47948,"electric,fuel oil"
vrodefer@plexzap.com,apartment,1470,68,74,60566,electric
vroyster@zathunicon.com,apartment,822,76,,76303,"electric,fuel oil"
vsahagun@fasehatice.com,apartment,658,74,72,28133,"electric,gas"
vsama@statholdings.com,apartment,738,70,,45026,electric
vsawchuk@isdom.com,house,118,69,,57042,electric
vsemidey@donquadtech.com,townhome,534,67,,74959,"electric,fuel oil"
vshields@konmatfix.com,condominium,1194,,,35216,gas
vshields@lexiqvolax.com,house,1712,76,74,24221,
vskursky@zathunicon.com,mobile home,175,75,74,63099,gas
vspickerman@silis.com,condominium,1290,77,,37041,"gas,steam,fuel oil"
vstimmel@betatech.com,house,2204,,74,32336,"gas,steam,fuel oil"
vstockham@hottechi.com,condominium,774,,74,14208,
vstockham@y-corporation.com,house,1408,72,,46743,
vstorment@donquadtech.com,apartment,675,,73,13420,electric
vstuer@condax.com,apartment,86,72,72,46143,fuel oil
vstuer@dambase.com,apartment,1733,70,73,16534,gas
vsweigard@betatech.com,house,1956,76,,88579,"gas,steam,fuel oil"
vsweigard@xx-zobam.com,house,1402,70,74,99744,"electric,gas,fuel oil"
vtagala@golddex.com,house,2750,67,73,67418,"electric,gas,fuel oil"
vtegarden@treequote.com,apartment,686,65,,81613,fuel oil
vthreets@donware.com,apartment,874,76,71,39210,electric
vtollner@hottechi.com,house,1586,73,71,8556,gas
vtollner@plussunin.com,house,2938,74,,62656,"electric,gas"
vturinetti@konex.com,house,1374,74,69,84638,"electric,gas"
vupthegrove@dalttechnology.com,house,4486,76,71,76115,gas
vvarriano@inity.com,house,2418,,71,2839,electric
vvizarro@hatfan.com,condominium,468,72,73,38222,
vweglarz@cancity.com,apartment,1570,,76,30457,
vweight@lexiqvolax.com,house,1774,,71,39530,"gas,steam"
vweirather@konex.com,townhome,1327,,72,97909,
vwenzinger@zathunicon.com,apartment,1805,72,69,98244,gas
vwolfgramm@plexzap.com,house,1209,70,70,20726,gas
vyaw@cancity.com,apartment,1283,71,71,24815,fuel oil
vzagen@condax.com,townhome,1981,,,14560,"gas,steam,fuel oil"
wagramonte@blackzim.com,house,696,67,69,913,electric
wauffrey@sumace.com,house,863,78,74,95542,
wbarfield@streethex.com,townhome,1499,70,73,78162,"electric,gas"
wbartolet@plussunin.com,townhome,651,76,73,32956,"gas,fuel oil"
wbatman@stanredtax.com,house,1507,73,72,64505,"electric,gas"
wberganza@stanredtax.com,apartment,961,72,68,13407,
wberray@j-texon.com,house,667,75,,49679,
wbiddy@sumace.com,house,82,66,,56687,electric
wbookamer@inity.com,house,305,74,75,96009,"electric,gas,steam"
wbowley@scottech.com,apartment,1798,72,,43078,electric
wbrachle@bioholding.com,mobile home,219,70,,27261,electric
wbrachle@groovestreet.com,house,1008,74,74,95991,
wbriddick@stanredtax.com,house,1430,72,,45255,fuel oil
wbutzen@domzoom.com,townhome,672,74,72,94235,electric
wbuzick@isdom.com,house,566,75,73,89025,
wbuzick@y-corporation.com,condominium,1327,76,73,77440,"electric,gas"
wcloney@dambase.com,townhome,2415,73,72,80530,"electric,gas"
wcorrio@kan-code.com,apartment,1126,73,75,61358,"gas,fuel oil"
wcousey@plussunin.com,mobile home,187,,73,53156,"gas,fuel oil"
wdickerson@faxquote.com,mobile home,389,71,71,85069,
wdopico@konmatfix.com,house,616,74,,99509,"electric,gas"
wdubaldi@golddex.com,condominium,542,76,,33849,"electric,gas,fuel oil"
wehmann@xx-zobam.com,house,949,72,72,81215,electric
wemigh@mathtouch.com,apartment,795,,74,47437,
wennaco@scottech.com,house,1026,70,,49588,electric
wfallick@plusstrip.com,apartment,1417,72,71,42027,"electric,gas"
wfeichtner@ontomedia.com,apartment,1387,,75,28765,fuel oil
wfelger@condax.com,house,778,68,74,52568,"gas,steam"
wfelger@zoomit.com,condominium,629,68,72,23846,electric
wferencz@konmatfix.com,condominium,1477,,,27283,"gas,fuel oil"
wferencz@openlane.com,house,1807,78,74,80259,electric
wfoller@stanredtax.com,mobile home,667,70,75,1824,gas
wgiguere@nam-zim.com,condominium,1644,74,70,17858,
wgiguere@stanredtax.com,townhome,1138,76,71,1808,electric
wgoldammer@zotware.com,apartment,1471,74,69,75262,
whauenstein@streethex.com,house,1635,72,74,14649,"electric,gas"
wheintzman@rangreen.com,house,2574,,73,38303,electric
whoopengardner@donquadtech.com,mobile home,451,71,,98001,
whudnall@hatfan.com,house,730,70,72,35087,
witurbide@treequote.com,house,1162,75,,29653,electric
wjillson@finjob.com,house,1565,70,74,94303,gas
wkalafatis@bioholding.com,apartment,124,66,72,66215,gas
wkampa@stanredtax.com,townhome,5234,66,71,18036,gas
wkohnert@plexzap.com,condominium,1576,64,72,50421,gas
wkoppinger@ontomedia.com,apartment,1122,75,74,77963,gas
wkoppinger@rantouch.com,house,3473,75,,27570,gas
wkownacki@treequote.com,house,1942,,73,44652,"electric,gas,fuel oil"
wkulzer@plexzap.com,townhome,932,70,75,45142,gas
wlueckenbach@labdrill.com,townhome,156,73,,45343,steam
wmai@domzoom.com,house,1393,72,71,66023,electric
wmartabano@green-plus.com,house,2528,77,73,6251,
wmaybury@fasehatice.com,condominium,598,71,,5653,electric
wmcdoniel@condax.com,house,1463,,73,14139,electric
wmcnease@toughzap.com,condominium,1454,74,74,20778,
wmiro@bioplex.com,house,1529,,72,49762,
wmodzelewski@blackzim.com,house,564,72,73,55391,
wmondella@rangreen.com,apartment,938,,71,76574,"electric,gas"
wmontezuma@zotware.com,house,804,67,73,25906,
wmotley@opentech.com,house,2002,71,,16621,electric
wnabours@fasehatice.com,mobile home,69,69,75,68761,"electric,gas"
wnabours@nam-zim.com,apartment,445,76,73,20019,
wneither@bioholding.com,mobile home,263,66,,83303,fuel oil
wnestle@fasehatice.com,mobile home,695,,70,4243,steam
wostolaza@statholdings.com,house,714,74,74,97528,"electric,gas"
wpapasergi@finjob.com,apartment,568,72,75,13661,gas
wpawlowicz@rantouch.com,house,2051,72,73,95816,"electric,gas"
wpinilla@toughzap.com,house,1308,68,,42164,gas
wpolidori@sunnamplex.com,house,736,,,33157,"electric,gas"
wpoquette@betasoloin.com,townhome,2788,74,,6492,electric
wraymo@sonron.com,mobile home,277,,69,35246,electric
wrodeigues@golddex.com,townhome,670,77,69,63621,electric
wroyster@donware.com,apartment,1044,74,70,90832,electric
wsaulter@domzoom.com,townhome,577,72,75,71663,fuel oil
wschieler@condax.com,apartment,1821,70,71,30240,gas
wschieler@kinnamplus.com,mobile home,319,72,74,54547,gas
wschnitzler@donware.com,house,1493,71,,80467,electric
wschoeneck@isdom.com,apartment,557,64,,26757,gas
wshadrick@opentech.com,house,970,74,73,39564,electric
wshields@nam-zim.com,house,736,71,76,31040,"gas,steam"
wskursky@toughzap.com,condominium,597,72,73,12475,gas
wstem@nam-zim.com,house,720,73,72,57460,"electric,gas"
wstockham@conecom.com,apartment,1257,68,73,90079,"electric,fuel oil"
wstockham@finhigh.com,house,155,72,,73547,electric
wstockham@yearin.com,apartment,1094,76,76,98338,electric
wstrassner@golddex.com,house,2273,69,72,95338,electric
wtheodorov@zoomit.com,house,1382,69,73,43519,electric
wthyberg@openlane.com,house,730,74,73,17319,"electric,gas"
wtreston@cancity.com,apartment,2127,74,73,10941,"electric,gas"
wweglarz@conecom.com,apartment,440,68,,49252,steam
wwildfong@bioholding.com,apartment,745,74,76,22520,gas
xbaltimore@ganjaflex.com,townhome,996,73,,83708,
xbiddy@domzoom.com,house,1433,75,73,41271,
xcanlas@blackzim.com,townhome,2438,,74,24038,"gas,steam"
xfarrow@zencorporation.com,apartment,952,74,71,16933,electric
xhaufler@donquadtech.com,house,1306,,75,24134,gas
xhidvegi@xx-zobam.com,townhome,756,75,74,72048,electric
xhirpara@mathtouch.com,condominium,1215,71,72,54653,"electric,gas"
xlacovara@dontechi.com,apartment,512,,,45740,electric
xlizama@golddex.com,house,811,68,72,15924,"gas,steam,fuel oil"
xmauson@xx-zobam.com,apartment,154,71,71,1420,
xmeinerding@konex.com,apartment,685,,76,12819,"electric,gas"
xmondella@green-plus.com,apartment,1406,,72,914,fuel oil
xnicka@gogozoom.com,house,831,,69,62003,gas
xpaskin@streethex.com,house,756,,,4078,electric
xsteffensmeier@green-plus.com,mobile home,423,74,74,53956,steam
xsteier@streethex.com,townhome,818,74,,48919,"electric,gas"
